sex.x,SampYear.x,lbin.x,n.x,sex.y,SampYear.y,lbin.y,n.y,ncomp,POP,SOPs
2,12,2,41,2,12,1,25,1025,0,0
1,13,2,30,2,12,1,25,750,0,0
2,13,2,43,2,12,1,25,1075,0,0
1,14,2,24,2,12,1,25,600,0,0
2,14,2,22,2,12,1,25,550,0,0
1,15,2,29,2,12,1,25,725,0,0
2,15,2,34,2,12,1,25,850,0,0
1,10,3,24,2,12,1,25,600,0,0
2,10,3,27,2,12,1,25,675,0,1
1,11,3,29,2,12,1,25,725,0,0
2,11,3,29,2,12,1,25,725,0,0
1,12,3,29,2,12,1,25,725,0,0
2,12,3,27,2,12,1,25,675,0,0
1,13,3,29,2,12,1,25,725,0,0
2,13,3,38,2,12,1,25,950,0,0
1,14,3,37,2,12,1,25,925,0,0
2,14,3,37,2,12,1,25,925,0,0
1,15,3,15,2,12,1,25,375,0,0
2,15,3,19,2,12,1,25,475,0,0
1,10,4,35,2,12,1,25,875,0,0
2,10,4,26,2,12,1,25,650,0,0
1,11,4,25,2,12,1,25,625,0,0
2,11,4,22,2,12,1,25,550,0,0
1,12,4,31,2,12,1,25,775,0,0
2,12,4,24,2,12,1,25,600,0,0
1,13,4,27,2,12,1,25,675,0,0
2,13,4,42,2,12,1,25,1050,0,0
1,14,4,41,2,12,1,25,1025,0,0
2,14,4,44,2,12,1,25,1100,0,0
1,15,4,30,2,12,1,25,750,0,0
2,15,4,33,2,12,1,25,825,0,0
1,10,5,22,2,12,1,25,550,0,0
2,10,5,40,2,12,1,25,1000,0,0
1,11,5,30,2,12,1,25,750,0,0
2,11,5,31,2,12,1,25,775,0,0
1,12,5,29,2,12,1,25,725,0,0
2,12,5,25,2,12,1,25,625,0,0
1,13,5,39,2,12,1,25,975,0,0
2,13,5,37,2,12,1,25,925,0,0
1,14,5,42,2,12,1,25,1050,0,0
2,14,5,38,2,12,1,25,950,0,0
1,15,5,20,2,12,1,25,500,0,0
2,15,5,27,2,12,1,25,675,0,0
1,10,6,23,2,12,1,25,575,0,0
2,10,6,30,2,12,1,25,750,0,0
1,11,6,36,2,12,1,25,900,0,0
2,11,6,32,2,12,1,25,800,0,0
1,12,6,38,2,12,1,25,950,0,0
2,12,6,22,2,12,1,25,550,0,0
1,13,6,28,2,12,1,25,700,0,0
2,13,6,30,2,12,1,25,750,0,0
1,14,6,30,2,12,1,25,750,0,0
2,14,6,28,2,12,1,25,700,0,0
1,15,6,29,2,12,1,25,725,0,0
2,15,6,24,2,12,1,25,600,0,0
1,10,7,37,2,12,1,25,925,0,0
2,10,7,33,2,12,1,25,825,0,0
1,11,7,27,2,12,1,25,675,0,0
2,11,7,28,2,12,1,25,700,0,0
1,12,7,25,2,12,1,25,625,0,0
2,12,7,30,2,12,1,25,750,0,0
1,13,7,35,2,12,1,25,875,0,0
2,13,7,28,2,12,1,25,700,0,0
1,14,7,30,2,12,1,25,750,0,0
2,14,7,21,2,12,1,25,525,0,0
1,15,7,29,2,12,1,25,725,0,0
2,15,7,22,2,12,1,25,550,0,0
1,10,8,43,2,12,1,25,1075,0,0
2,10,8,30,2,12,1,25,750,0,0
1,11,8,45,2,12,1,25,1125,0,0
2,11,8,27,2,12,1,25,675,0,0
1,12,8,32,2,12,1,25,800,0,0
2,12,8,35,2,12,1,25,875,0,0
1,13,8,34,2,12,1,25,850,0,0
2,13,8,43,2,12,1,25,1075,0,0
1,14,8,30,2,12,1,25,750,0,0
2,14,8,24,2,12,1,25,600,0,0
1,15,8,31,2,12,1,25,775,0,0
2,15,8,36,2,12,1,25,900,0,0
1,10,9,35,2,12,1,25,875,0,0
2,10,9,23,2,12,1,25,575,0,0
1,11,9,35,2,12,1,25,875,0,0
2,11,9,37,2,12,1,25,925,0,1
1,12,9,40,2,12,1,25,1000,0,0
2,12,9,28,2,12,1,25,700,0,0
1,13,9,35,2,12,1,25,875,0,0
2,13,9,33,2,12,1,25,825,0,0
1,14,9,26,2,12,1,25,650,0,0
2,14,9,28,2,12,1,25,700,0,0
1,15,9,27,2,12,1,25,675,0,0
2,15,9,32,2,12,1,25,800,0,0
1,10,10,42,2,12,1,25,1050,0,0
2,10,10,33,2,12,1,25,825,0,0
1,11,10,36,2,12,1,25,900,0,0
2,11,10,34,2,12,1,25,850,0,0
1,12,10,38,2,12,1,25,950,0,0
2,12,10,21,2,12,1,25,525,0,0
1,13,10,36,2,12,1,25,900,0,0
2,13,10,29,2,12,1,25,725,0,0
1,14,10,33,2,12,1,25,825,0,0
2,14,10,31,2,12,1,25,775,0,0
1,15,10,39,2,12,1,25,975,0,0
2,15,10,28,2,12,1,25,700,0,0
1,10,1,42,1,13,1,25,1050,0,0
2,10,1,26,1,13,1,25,650,0,0
1,11,1,32,1,13,1,25,800,0,0
2,11,1,33,1,13,1,25,825,0,0
1,12,1,34,1,13,1,25,850,0,0
2,12,1,25,1,13,1,25,625,0,0
1,13,1,25,1,13,1,25,300,0,0
2,13,1,33,1,13,1,25,825,0,0
1,14,1,27,1,13,1,25,675,0,0
2,14,1,41,1,13,1,25,1025,0,0
1,15,1,26,1,13,1,25,650,0,0
2,15,1,31,1,13,1,25,775,0,0
1,10,2,30,1,13,1,25,750,0,0
2,10,2,33,1,13,1,25,825,0,0
1,11,2,35,1,13,1,25,875,0,0
2,11,2,43,1,13,1,25,1075,0,0
1,12,2,31,1,13,1,25,775,0,0
2,12,2,41,1,13,1,25,1025,0,0
1,13,2,30,1,13,1,25,750,0,0
2,13,2,43,1,13,1,25,1075,0,0
1,14,2,24,1,13,1,25,600,0,0
2,14,2,22,1,13,1,25,550,0,0
1,15,2,29,1,13,1,25,725,0,0
2,15,2,34,1,13,1,25,850,0,0
1,10,3,24,1,13,1,25,600,0,0
2,10,3,27,1,13,1,25,675,0,0
1,11,3,29,1,13,1,25,725,0,0
2,11,3,29,1,13,1,25,725,0,0
1,12,3,29,1,13,1,25,725,0,0
2,12,3,27,1,13,1,25,675,0,0
1,13,3,29,1,13,1,25,725,0,0
2,13,3,38,1,13,1,25,950,0,0
1,14,3,37,1,13,1,25,925,0,0
2,14,3,37,1,13,1,25,925,0,0
1,15,3,15,1,13,1,25,375,0,0
2,15,3,19,1,13,1,25,475,0,0
1,10,4,35,1,13,1,25,875,0,0
2,10,4,26,1,13,1,25,650,0,0
1,11,4,25,1,13,1,25,625,0,1
2,11,4,22,1,13,1,25,550,0,0
1,12,4,31,1,13,1,25,775,0,0
2,12,4,24,1,13,1,25,600,0,0
1,13,4,27,1,13,1,25,675,0,0
2,13,4,42,1,13,1,25,1050,0,0
1,14,4,41,1,13,1,25,1025,0,0
2,14,4,44,1,13,1,25,1100,0,0
1,15,4,30,1,13,1,25,750,0,0
2,15,4,33,1,13,1,25,825,0,0
1,10,5,22,1,13,1,25,550,0,0
2,10,5,40,1,13,1,25,1000,0,1
1,11,5,30,1,13,1,25,750,0,0
2,11,5,31,1,13,1,25,775,0,0
1,12,5,29,1,13,1,25,725,0,0
2,12,5,25,1,13,1,25,625,0,0
1,13,5,39,1,13,1,25,975,0,1
2,13,5,37,1,13,1,25,925,0,0
1,14,5,42,1,13,1,25,1050,0,0
2,14,5,38,1,13,1,25,950,0,0
1,15,5,20,1,13,1,25,500,0,0
2,15,5,27,1,13,1,25,675,0,0
1,10,6,23,1,13,1,25,575,0,0
2,10,6,30,1,13,1,25,750,0,0
1,11,6,36,1,13,1,25,900,0,0
2,11,6,32,1,13,1,25,800,0,0
1,12,6,38,1,13,1,25,950,0,0
2,12,6,22,1,13,1,25,550,0,0
1,13,6,28,1,13,1,25,700,0,0
2,13,6,30,1,13,1,25,750,0,0
1,14,6,30,1,13,1,25,750,0,0
2,14,6,28,1,13,1,25,700,0,0
1,15,6,29,1,13,1,25,725,0,0
2,15,6,24,1,13,1,25,600,0,0
1,10,7,37,1,13,1,25,925,0,0
2,10,7,33,1,13,1,25,825,0,1
1,11,7,27,1,13,1,25,675,1,0
2,11,7,28,1,13,1,25,700,0,0
1,12,7,25,1,13,1,25,625,0,0
2,12,7,30,1,13,1,25,750,0,0
1,13,7,35,1,13,1,25,875,0,0
2,13,7,28,1,13,1,25,700,0,0
1,14,7,30,1,13,1,25,750,0,0
2,14,7,21,1,13,1,25,525,0,0
1,15,7,29,1,13,1,25,725,0,0
2,15,7,22,1,13,1,25,550,0,0
1,10,8,43,1,13,1,25,1075,0,0
2,10,8,30,1,13,1,25,750,0,0
1,11,8,45,1,13,1,25,1125,0,0
2,11,8,27,1,13,1,25,675,0,0
1,12,8,32,1,13,1,25,800,0,0
2,12,8,35,1,13,1,25,875,0,0
1,13,8,34,1,13,1,25,850,0,0
2,13,8,43,1,13,1,25,1075,0,0
1,14,8,30,1,13,1,25,750,0,0
2,14,8,24,1,13,1,25,600,0,0
1,15,8,31,1,13,1,25,775,0,0
2,15,8,36,1,13,1,25,900,0,0
1,10,9,35,1,13,1,25,875,0,0
2,10,9,23,1,13,1,25,575,0,0
1,11,9,35,1,13,1,25,875,0,0
2,11,9,37,1,13,1,25,925,0,0
1,12,9,40,1,13,1,25,1000,0,0
2,12,9,28,1,13,1,25,700,0,0
1,13,9,35,1,13,1,25,875,0,0
2,13,9,33,1,13,1,25,825,0,1
1,14,9,26,1,13,1,25,650,0,0
2,14,9,28,1,13,1,25,700,0,0
1,15,9,27,1,13,1,25,675,0,0
2,15,9,32,1,13,1,25,800,0,0
1,10,10,42,1,13,1,25,1050,0,0
2,10,10,33,1,13,1,25,825,0,0
1,11,10,36,1,13,1,25,900,0,0
2,11,10,34,1,13,1,25,850,0,0
1,12,10,38,1,13,1,25,950,0,0
2,12,10,21,1,13,1,25,525,0,0
1,13,10,36,1,13,1,25,900,0,0
2,13,10,29,1,13,1,25,725,0,0
1,14,10,33,1,13,1,25,825,0,0
2,14,10,31,1,13,1,25,775,0,0
1,15,10,39,1,13,1,25,975,0,0
2,15,10,28,1,13,1,25,700,0,0
1,10,1,42,2,13,1,33,1386,0,0
2,10,1,26,2,13,1,33,858,0,0
1,11,1,32,2,13,1,33,1056,0,0
2,11,1,33,2,13,1,33,1089,0,0
1,12,1,34,2,13,1,33,1122,0,0
2,12,1,25,2,13,1,33,825,0,0
1,13,1,25,2,13,1,33,825,0,0
2,13,1,33,2,13,1,33,528,0,0
1,14,1,27,2,13,1,33,891,0,0
2,14,1,41,2,13,1,33,1353,0,0
1,15,1,26,2,13,1,33,858,0,0
2,15,1,31,2,13,1,33,1023,0,0
1,10,2,30,2,13,1,33,990,0,0
2,10,2,33,2,13,1,33,1089,0,0
1,11,2,35,2,13,1,33,1155,0,1
2,11,2,43,2,13,1,33,1419,0,0
1,12,2,31,2,13,1,33,1023,0,0
2,12,2,41,2,13,1,33,1353,0,0
1,13,2,30,2,13,1,33,990,0,0
2,13,2,43,2,13,1,33,1419,0,0
1,14,2,24,2,13,1,33,792,0,0
2,14,2,22,2,13,1,33,726,0,0
1,15,2,29,2,13,1,33,957,0,0
2,15,2,34,2,13,1,33,1122,0,0
1,10,3,24,2,13,1,33,792,0,0
2,10,3,27,2,13,1,33,891,0,0
1,11,3,29,2,13,1,33,957,0,0
2,11,3,29,2,13,1,33,957,0,0
1,12,3,29,2,13,1,33,957,0,0
2,12,3,27,2,13,1,33,891,0,0
1,13,3,29,2,13,1,33,957,0,0
2,13,3,38,2,13,1,33,1254,0,0
1,14,3,37,2,13,1,33,1221,0,0
2,14,3,37,2,13,1,33,1221,0,0
1,15,3,15,2,13,1,33,495,0,0
2,15,3,19,2,13,1,33,627,0,0
1,10,4,35,2,13,1,33,1155,0,0
2,10,4,26,2,13,1,33,858,0,0
1,11,4,25,2,13,1,33,825,0,0
2,11,4,22,2,13,1,33,726,0,0
1,12,4,31,2,13,1,33,1023,0,0
2,12,4,24,2,13,1,33,792,0,0
1,13,4,27,2,13,1,33,891,0,0
2,13,4,42,2,13,1,33,1386,0,0
1,14,4,41,2,13,1,33,1353,0,0
2,14,4,44,2,13,1,33,1452,0,0
1,15,4,30,2,13,1,33,990,0,0
2,15,4,33,2,13,1,33,1089,0,0
1,10,5,22,2,13,1,33,726,0,0
2,10,5,40,2,13,1,33,1320,0,0
1,11,5,30,2,13,1,33,990,0,0
2,11,5,31,2,13,1,33,1023,0,0
1,12,5,29,2,13,1,33,957,0,0
2,12,5,25,2,13,1,33,825,0,0
1,13,5,39,2,13,1,33,1287,0,0
2,13,5,37,2,13,1,33,1221,0,0
1,14,5,42,2,13,1,33,1386,0,0
2,14,5,38,2,13,1,33,1254,0,0
1,15,5,20,2,13,1,33,660,0,0
2,15,5,27,2,13,1,33,891,0,0
1,10,6,23,2,13,1,33,759,0,0
2,10,6,30,2,13,1,33,990,0,0
1,11,6,36,2,13,1,33,1188,0,0
2,11,6,32,2,13,1,33,1056,0,0
1,12,6,38,2,13,1,33,1254,0,0
2,12,6,22,2,13,1,33,726,0,0
1,13,6,28,2,13,1,33,924,0,0
2,13,6,30,2,13,1,33,990,0,0
1,14,6,30,2,13,1,33,990,0,0
2,14,6,28,2,13,1,33,924,0,0
1,15,6,29,2,13,1,33,957,0,0
2,15,6,24,2,13,1,33,792,0,0
1,10,7,37,2,13,1,33,1221,0,0
2,10,7,33,2,13,1,33,1089,0,0
1,11,7,27,2,13,1,33,891,0,0
2,11,7,28,2,13,1,33,924,0,0
1,12,7,25,2,13,1,33,825,0,0
2,12,7,30,2,13,1,33,990,0,0
1,13,7,35,2,13,1,33,1155,0,0
2,13,7,28,2,13,1,33,924,0,0
1,14,7,30,2,13,1,33,990,0,0
2,14,7,21,2,13,1,33,693,0,0
1,15,7,29,2,13,1,33,957,0,0
2,15,7,22,2,13,1,33,726,0,0
1,10,8,43,2,13,1,33,1419,0,0
2,10,8,30,2,13,1,33,990,0,0
1,11,8,45,2,13,1,33,1485,0,0
2,11,8,27,2,13,1,33,891,0,0
1,12,8,32,2,13,1,33,1056,0,0
2,12,8,35,2,13,1,33,1155,0,0
1,13,8,34,2,13,1,33,1122,0,0
2,13,8,43,2,13,1,33,1419,0,0
1,14,8,30,2,13,1,33,990,0,0
2,14,8,24,2,13,1,33,792,0,0
1,15,8,31,2,13,1,33,1023,0,0
2,15,8,36,2,13,1,33,1188,0,0
1,10,9,35,2,13,1,33,1155,0,0
2,10,9,23,2,13,1,33,759,0,0
1,11,9,35,2,13,1,33,1155,0,0
2,11,9,37,2,13,1,33,1221,0,0
1,12,9,40,2,13,1,33,1320,0,0
2,12,9,28,2,13,1,33,924,0,0
1,13,9,35,2,13,1,33,1155,0,0
2,13,9,33,2,13,1,33,1089,0,1
1,14,9,26,2,13,1,33,858,0,1
2,14,9,28,2,13,1,33,924,0,0
1,15,9,27,2,13,1,33,891,0,0
2,15,9,32,2,13,1,33,1056,0,0
1,10,10,42,2,13,1,33,1386,0,0
2,10,10,33,2,13,1,33,1089,0,0
1,11,10,36,2,13,1,33,1188,0,0
2,11,10,34,2,13,1,33,1122,0,0
1,12,10,38,2,13,1,33,1254,0,0
2,12,10,21,2,13,1,33,693,0,0
1,13,10,36,2,13,1,33,1188,0,0
2,13,10,29,2,13,1,33,957,0,0
1,14,10,33,2,13,1,33,1089,0,0
2,14,10,31,2,13,1,33,1023,0,0
1,15,10,39,2,13,1,33,1287,0,0
2,15,10,28,2,13,1,33,924,0,0
1,10,1,42,1,14,1,27,1134,0,0
2,10,1,26,1,14,1,27,702,0,0
1,11,1,32,1,14,1,27,864,0,0
2,11,1,33,1,14,1,27,891,0,0
1,12,1,34,1,14,1,27,918,0,0
2,12,1,25,1,14,1,27,675,0,0
1,13,1,25,1,14,1,27,675,0,0
2,13,1,33,1,14,1,27,891,0,0
1,14,1,27,1,14,1,27,351,0,0
2,14,1,41,1,14,1,27,1107,0,0
1,15,1,26,1,14,1,27,702,0,0
2,15,1,31,1,14,1,27,837,0,0
1,10,2,30,1,14,1,27,810,0,0
2,10,2,33,1,14,1,27,891,0,0
1,11,2,35,1,14,1,27,945,0,0
2,11,2,43,1,14,1,27,1161,0,0
1,12,2,31,1,14,1,27,837,0,0
2,12,2,41,1,14,1,27,1107,0,0
1,13,2,30,1,14,1,27,810,0,0
2,13,2,43,1,14,1,27,1161,0,0
1,14,2,24,1,14,1,27,648,0,0
2,14,2,22,1,14,1,27,594,0,0
1,15,2,29,1,14,1,27,783,0,0
2,15,2,34,1,14,1,27,918,0,0
1,10,3,24,1,14,1,27,648,0,0
2,10,3,27,1,14,1,27,729,0,0
1,11,3,29,1,14,1,27,783,0,0
2,11,3,29,1,14,1,27,783,0,0
1,12,3,29,1,14,1,27,783,0,0
2,12,3,27,1,14,1,27,729,0,0
1,13,3,29,1,14,1,27,783,0,0
2,13,3,38,1,14,1,27,1026,0,0
1,14,3,37,1,14,1,27,999,0,0
2,14,3,37,1,14,1,27,999,0,0
1,15,3,15,1,14,1,27,405,0,0
2,15,3,19,1,14,1,27,513,0,0
1,10,4,35,1,14,1,27,945,0,0
2,10,4,26,1,14,1,27,702,0,0
1,11,4,25,1,14,1,27,675,0,0
2,11,4,22,1,14,1,27,594,0,0
1,12,4,31,1,14,1,27,837,0,0
2,12,4,24,1,14,1,27,648,0,0
1,13,4,27,1,14,1,27,729,0,1
2,13,4,42,1,14,1,27,1134,0,0
1,14,4,41,1,14,1,27,1107,0,0
2,14,4,44,1,14,1,27,1188,0,1
1,15,4,30,1,14,1,27,810,0,0
2,15,4,33,1,14,1,27,891,0,0
1,10,5,22,1,14,1,27,594,0,0
2,10,5,40,1,14,1,27,1080,0,0
1,11,5,30,1,14,1,27,810,0,0
2,11,5,31,1,14,1,27,837,0,0
1,12,5,29,1,14,1,27,783,0,0
2,12,5,25,1,14,1,27,675,0,0
1,13,5,39,1,14,1,27,1053,0,0
2,13,5,37,1,14,1,27,999,0,0
1,14,5,42,1,14,1,27,1134,0,0
2,14,5,38,1,14,1,27,1026,0,0
1,15,5,20,1,14,1,27,540,0,0
2,15,5,27,1,14,1,27,729,0,0
1,10,6,23,1,14,1,27,621,0,0
2,10,6,30,1,14,1,27,810,0,0
1,11,6,36,1,14,1,27,972,0,0
2,11,6,32,1,14,1,27,864,0,0
1,12,6,38,1,14,1,27,1026,0,0
2,12,6,22,1,14,1,27,594,0,0
1,13,6,28,1,14,1,27,756,0,0
2,13,6,30,1,14,1,27,810,0,0
1,14,6,30,1,14,1,27,810,0,0
2,14,6,28,1,14,1,27,756,0,0
1,15,6,29,1,14,1,27,783,0,0
2,15,6,24,1,14,1,27,648,0,0
1,10,7,37,1,14,1,27,999,0,0
2,10,7,33,1,14,1,27,891,0,0
1,11,7,27,1,14,1,27,729,0,0
2,11,7,28,1,14,1,27,756,0,0
1,12,7,25,1,14,1,27,675,0,0
2,12,7,30,1,14,1,27,810,0,0
1,13,7,35,1,14,1,27,945,0,0
2,13,7,28,1,14,1,27,756,0,0
1,14,7,30,1,14,1,27,810,0,0
2,14,7,21,1,14,1,27,567,0,0
1,15,7,29,1,14,1,27,783,0,0
2,15,7,22,1,14,1,27,594,0,0
1,10,8,43,1,14,1,27,1161,0,0
2,10,8,30,1,14,1,27,810,0,0
1,11,8,45,1,14,1,27,1215,0,0
2,11,8,27,1,14,1,27,729,0,0
1,12,8,32,1,14,1,27,864,0,0
2,12,8,35,1,14,1,27,945,0,0
1,13,8,34,1,14,1,27,918,0,0
2,13,8,43,1,14,1,27,1161,0,0
1,14,8,30,1,14,1,27,810,0,0
2,14,8,24,1,14,1,27,648,0,0
1,15,8,31,1,14,1,27,837,0,0
2,15,8,36,1,14,1,27,972,0,0
1,10,9,35,1,14,1,27,945,1,0
2,10,9,23,1,14,1,27,621,0,0
1,11,9,35,1,14,1,27,945,0,0
2,11,9,37,1,14,1,27,999,0,0
1,12,9,40,1,14,1,27,1080,0,0
2,12,9,28,1,14,1,27,756,0,0
1,13,9,35,1,14,1,27,945,0,0
2,13,9,33,1,14,1,27,891,0,0
1,14,9,26,1,14,1,27,702,0,0
2,14,9,28,1,14,1,27,756,0,0
1,15,9,27,1,14,1,27,729,0,0
2,15,9,32,1,14,1,27,864,0,0
1,10,10,42,1,14,1,27,1134,0,2
2,10,10,33,1,14,1,27,891,0,0
1,11,10,36,1,14,1,27,972,0,0
2,11,10,34,1,14,1,27,918,0,0
1,12,10,38,1,14,1,27,1026,0,0
2,12,10,21,1,14,1,27,567,0,0
1,13,10,36,1,14,1,27,972,0,0
2,13,10,29,1,14,1,27,783,0,0
1,14,10,33,1,14,1,27,891,0,0
2,14,10,31,1,14,1,27,837,0,1
1,15,10,39,1,14,1,27,1053,0,0
2,15,10,28,1,14,1,27,756,0,0
1,10,1,42,2,14,1,41,1722,0,0
2,10,1,26,2,14,1,41,1066,0,0
1,11,1,32,2,14,1,41,1312,0,0
2,11,1,33,2,14,1,41,1353,0,0
1,12,1,34,2,14,1,41,1394,0,0
2,12,1,25,2,14,1,41,1025,0,0
1,13,1,25,2,14,1,41,1025,0,0
2,13,1,33,2,14,1,41,1353,0,0
1,14,1,27,2,14,1,41,1107,0,0
2,14,1,41,2,14,1,41,820,0,0
1,15,1,26,2,14,1,41,1066,0,0
2,15,1,31,2,14,1,41,1271,0,1
1,10,2,30,2,14,1,41,1230,0,0
2,10,2,33,2,14,1,41,1353,0,0
1,11,2,35,2,14,1,41,1435,0,0
2,11,2,43,2,14,1,41,1763,0,0
1,12,2,31,2,14,1,41,1271,0,0
2,12,2,41,2,14,1,41,1681,0,0
1,13,2,30,2,14,1,41,1230,0,0
2,13,2,43,2,14,1,41,1763,0,0
1,14,2,24,2,14,1,41,984,0,0
2,14,2,22,2,14,1,41,902,0,0
1,15,2,29,2,14,1,41,1189,0,0
2,15,2,34,2,14,1,41,1394,0,0
1,10,3,24,2,14,1,41,984,0,0
2,10,3,27,2,14,1,41,1107,0,1
1,11,3,29,2,14,1,41,1189,0,0
2,11,3,29,2,14,1,41,1189,0,0
1,12,3,29,2,14,1,41,1189,0,1
2,12,3,27,2,14,1,41,1107,0,0
1,13,3,29,2,14,1,41,1189,0,0
2,13,3,38,2,14,1,41,1558,0,0
1,14,3,37,2,14,1,41,1517,0,0
2,14,3,37,2,14,1,41,1517,0,1
1,15,3,15,2,14,1,41,615,0,0
2,15,3,19,2,14,1,41,779,0,0
1,10,4,35,2,14,1,41,1435,0,0
2,10,4,26,2,14,1,41,1066,0,0
1,11,4,25,2,14,1,41,1025,0,0
2,11,4,22,2,14,1,41,902,0,0
1,12,4,31,2,14,1,41,1271,0,0
2,12,4,24,2,14,1,41,984,0,0
1,13,4,27,2,14,1,41,1107,0,0
2,13,4,42,2,14,1,41,1722,0,0
1,14,4,41,2,14,1,41,1681,0,0
2,14,4,44,2,14,1,41,1804,0,0
1,15,4,30,2,14,1,41,1230,0,0
2,15,4,33,2,14,1,41,1353,0,0
1,10,5,22,2,14,1,41,902,0,0
2,10,5,40,2,14,1,41,1640,0,0
1,11,5,30,2,14,1,41,1230,0,0
2,11,5,31,2,14,1,41,1271,0,0
1,12,5,29,2,14,1,41,1189,0,0
2,12,5,25,2,14,1,41,1025,0,1
1,13,5,39,2,14,1,41,1599,0,0
2,13,5,37,2,14,1,41,1517,0,0
1,14,5,42,2,14,1,41,1722,0,0
2,14,5,38,2,14,1,41,1558,0,0
1,15,5,20,2,14,1,41,820,0,0
2,15,5,27,2,14,1,41,1107,0,0
1,10,6,23,2,14,1,41,943,0,0
2,10,6,30,2,14,1,41,1230,0,0
1,11,6,36,2,14,1,41,1476,0,0
2,11,6,32,2,14,1,41,1312,0,0
1,12,6,38,2,14,1,41,1558,0,1
2,12,6,22,2,14,1,41,902,0,0
1,13,6,28,2,14,1,41,1148,0,0
2,13,6,30,2,14,1,41,1230,0,0
1,14,6,30,2,14,1,41,1230,0,0
2,14,6,28,2,14,1,41,1148,0,0
1,15,6,29,2,14,1,41,1189,0,0
2,15,6,24,2,14,1,41,984,0,0
1,10,7,37,2,14,1,41,1517,0,0
2,10,7,33,2,14,1,41,1353,0,0
1,11,7,27,2,14,1,41,1107,0,0
2,11,7,28,2,14,1,41,1148,0,0
1,12,7,25,2,14,1,41,1025,0,0
2,12,7,30,2,14,1,41,1230,0,0
1,13,7,35,2,14,1,41,1435,0,0
2,13,7,28,2,14,1,41,1148,0,0
1,14,7,30,2,14,1,41,1230,0,0
2,14,7,21,2,14,1,41,861,0,0
1,15,7,29,2,14,1,41,1189,0,0
2,15,7,22,2,14,1,41,902,0,0
1,10,8,43,2,14,1,41,1763,0,0
2,10,8,30,2,14,1,41,1230,0,0
1,11,8,45,2,14,1,41,1845,0,0
2,11,8,27,2,14,1,41,1107,0,0
1,12,8,32,2,14,1,41,1312,0,0
2,12,8,35,2,14,1,41,1435,0,0
1,13,8,34,2,14,1,41,1394,0,0
2,13,8,43,2,14,1,41,1763,0,0
1,14,8,30,2,14,1,41,1230,0,0
2,14,8,24,2,14,1,41,984,0,0
1,15,8,31,2,14,1,41,1271,0,0
2,15,8,36,2,14,1,41,1476,0,0
1,10,9,35,2,14,1,41,1435,1,0
2,10,9,23,2,14,1,41,943,0,0
1,11,9,35,2,14,1,41,1435,0,0
2,11,9,37,2,14,1,41,1517,0,0
1,12,9,40,2,14,1,41,1640,0,0
2,12,9,28,2,14,1,41,1148,0,0
1,13,9,35,2,14,1,41,1435,0,0
2,13,9,33,2,14,1,41,1353,0,0
1,14,9,26,2,14,1,41,1066,0,0
2,14,9,28,2,14,1,41,1148,0,0
1,15,9,27,2,14,1,41,1107,0,0
2,15,9,32,2,14,1,41,1312,0,0
1,10,10,42,2,14,1,41,1722,0,0
2,10,10,33,2,14,1,41,1353,0,0
1,11,10,36,2,14,1,41,1476,0,0
2,11,10,34,2,14,1,41,1394,0,0
1,12,10,38,2,14,1,41,1558,0,0
2,12,10,21,2,14,1,41,861,0,0
1,13,10,36,2,14,1,41,1476,0,0
2,13,10,29,2,14,1,41,1189,0,0
1,14,10,33,2,14,1,41,1353,0,0
2,14,10,31,2,14,1,41,1271,0,0
1,15,10,39,2,14,1,41,1599,0,1
2,15,10,28,2,14,1,41,1148,0,0
1,10,1,42,1,15,1,26,1092,0,0
2,10,1,26,1,15,1,26,676,0,0
1,11,1,32,1,15,1,26,832,0,0
2,11,1,33,1,15,1,26,858,0,0
1,12,1,34,1,15,1,26,884,0,0
2,12,1,25,1,15,1,26,650,0,0
1,13,1,25,1,15,1,26,650,0,0
2,13,1,33,1,15,1,26,858,0,0
1,14,1,27,1,15,1,26,702,0,0
2,14,1,41,1,15,1,26,1066,0,0
1,15,1,26,1,15,1,26,325,0,0
2,15,1,31,1,15,1,26,806,0,0
1,10,2,30,1,15,1,26,780,0,0
2,10,2,33,1,15,1,26,858,0,0
1,11,2,35,1,15,1,26,910,0,0
2,11,2,43,1,15,1,26,1118,0,0
1,12,2,31,1,15,1,26,806,0,0
2,12,2,41,1,15,1,26,1066,0,0
1,13,2,30,1,15,1,26,780,0,0
2,13,2,43,1,15,1,26,1118,0,0
1,14,2,24,1,15,1,26,624,0,0
2,14,2,22,1,15,1,26,572,0,0
1,15,2,29,1,15,1,26,754,0,0
2,15,2,34,1,15,1,26,884,0,0
1,10,3,24,1,15,1,26,624,0,0
2,10,3,27,1,15,1,26,702,0,0
1,11,3,29,1,15,1,26,754,0,0
2,11,3,29,1,15,1,26,754,0,0
1,12,3,29,1,15,1,26,754,0,0
2,12,3,27,1,15,1,26,702,0,0
1,13,3,29,1,15,1,26,754,0,0
2,13,3,38,1,15,1,26,988,0,0
1,14,3,37,1,15,1,26,962,0,0
2,14,3,37,1,15,1,26,962,0,0
1,15,3,15,1,15,1,26,390,0,0
2,15,3,19,1,15,1,26,494,0,0
1,10,4,35,1,15,1,26,910,0,0
2,10,4,26,1,15,1,26,676,0,0
1,11,4,25,1,15,1,26,650,0,0
2,11,4,22,1,15,1,26,572,0,0
1,12,4,31,1,15,1,26,806,0,0
